assessment_name,url,remote_testing,adaptive,test_type,fact_sheet_url,fact_sheet_text
Microsoft Excel 365 (New),https://www.shl.com/products/product-catalog/view/microsoft-excel-365-new/,True,False,"K, S",https://service.shl.com/docs/Microsoft Excel 365.pdf,"Assessment Fact Sheet
Details LanguageRele vant Job RolesOverview
Maximum Number of QuestionsAver age T esting Time (minutes)
Test T ypeAllowed Time (minutes)
Sector
Scor es Reportedquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Knowledge, Skills, 
Abilities And 
Competencies 
MeasuredThe following areas are covered:Number of SittingsMicrosoft Excel 365
 
and applying functions and formulas, modifying cell formatting and content, vie wing and printing 
workbooks, managing workbooks and worksheets, adding headers, footers and page br eaks, 
creating and labeling charts and pivot tables, using conditional formatting and conditional 
statements, setting a print ar ea, conﬁguring worksheet pr otection settings, securing and sharing 
workbooks, utilizing various data tools, and pr esenting data in diﬀer ent visual models.
English (US)
Administrative Services Manager, Sales Manager, General 
and Operations Manager, Marketing Manager, Business 
Analyst, Consultant
• Basic te xt and cell formatting 
• Visual enhancements 
• Using functions and formulas 
• Printing an e xcel workbook 
• Applying passwor ds and encryption to an e xcel workbook 
• Conditional formatting 
• Charts and data table3025
35
Simulation
Software Skills
• Over all Scor e 
• Applying Formulas and Functions 
• Creating and Analyzing Data 
• Formatting Cells, Data, and Content 
• Managing W orkbooks and W orksheets 
• Presenting Data Visually 
• Printing and Vie ws 
• Sharing, Maintaining, and Securing W orkbooksOne
O*NET Competency Spreadsheet Softwar eThe Microsoft Excel 365 simulation evaluates experience in sorting and filtering data, creating"
Microsoft Outlook 2013 (adaptive),https://www.shl.com/products/product-catalog/view/microsoft-outlook-2013-adaptive/,True,True,K,https://service.shl.com/docs/Fact_Sheet-microsoft_outlook_2013_(adaptive).pdf,"© 2018 SHL  and/or its affiliates. All rights reserved.  | Page 1 of 2 www.shl.com  
 
Microsoft Outlook 2013 (A daptive)  
Assessment  Fact Sheet  
Overview  The Microsoft Outlook 2013 (A daptive) test measures knowledge of MS Outlook 2013. Designed for 
professionals.  
Job Family/Title  Business Professionals  
 
Details  Average Testing Time (minutes)  22 minutes  
Allowed Time (minutes)  90 minutes  
Maximum Number of Questions  30 questions  
 Number of Sittings  One 
 Designed for Unproctored Environment  Yes 
 Question Format  Multiple Choice – Adaptive  
 Product Category  Software Skills  
 
Knowledge, 
Skills, Abilities 
and 
Competencies 
Measured  The following areas are covered:  
 Application Management  
 Contacts and Address Books  
 Mail Management  
 Messages and Message Organization  
 Notes  
 Printing  
 Schedules and Calendars  
 Security  
 Tasks  
 
 
 
 
© 2018 SHL  and/or its affiliates. All rights reserved.  | Page 2 of 2 www.shl.com  
 
Example 
Question s 
 
 
 
Example 
Report s"
Microsoft PowerPoint 365 - Essentials (New),https://www.shl.com/products/product-catalog/view/microsoft-powerpoint-365-essentials-new/,True,False,"K, S",https://service.shl.com/docs/Microsoft PowerPoint 365 - Essentials.pdf,"Assessment Fact Sheet
Details LanguageRele vant Job RolesOverview
Maximum Number of QuestionsAver age T esting Time (minutes)
Test T ypeAllowed Time (minutes)
Sector
Scor es Reportedquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Knowledge, Skills, 
Abilities And 
Competencies 
MeasuredThe following areas are covered:Number of Sittings
 
 
 
 
English (US)
 
 2015
25
Simulation
Software Skills
 
 
 One
O*NET Competency 
The Microsoft PowerPoint 365 – Essentials simulation evaluates experience in creating, and saving,
and presentation content, modifying the presentation layout, and reviewing and delivering
presentations. The Essentials version consists of the 20 most important and frequently performed
tasks.
Administrative Services Manager, Sales Manager,
General and Operations Manager, Marketing Manager,
Business Analyst, Consultant
• Content review and formatting
• Slide layouts and templates
• Using pictures, charts and graphics
• Saving and printing presentation• Creating, Managing, and Saving Presentations
• Formatting Presentation Content
• Reviewing, Collaborating, and Delivering Presentations
• Working with Multimedia Elements, Images, and Illustrations• Applying Transitions and Animations
• Overall Score
Presentation Softwarepresentations, adding and arranging multimedia elements, applying animations, formatting slidesMicrosoft PowerPoint 365 - Essentials"
Microsoft SQL Server 2014 Programming,https://www.shl.com/products/product-catalog/view/microsoft-sql-server-2014-programming/,True,True,K,,
Microsoft Windows Server 2012 Administration,https://www.shl.com/products/product-catalog/view/microsoft-windows-server-2012-administration/,True,True,K,,
Microsoft Word 365 - Essentials (New),https://www.shl.com/products/product-catalog/view/microsoft-word-365-essentials-new/,True,False,"K, S",https://service.shl.com/docs/Microsoft Word 365 - Essentials.pdf,"Assessment Fact Sheet
Details LanguageRele vant Job RolesOverview
Maximum Number of QuestionsAver age T esting Time (minutes)
Test T ypeAllowed Time (minutes)
Sector
Scor es Reportedquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Knowledge, Skills, 
Abilities And 
Competencies 
MeasuredThe following areas are covered:Number of Sittings
 
 
 
 
English (US)
 
 2015
25
Simulation
Software Skills
 
 
 One
O*NET Competency The Microsoft Word 365 – Essentials simulation evaluates experience in creating, saving, printing,
and, viewing documents, creating, sorting and formatting tables, paragraphs, font styles, hyperlinks,
graphics, and bulleted and numbered lists, modifying page layouts including orientation, margins,
and page breaks, using system proofing options, utilizing clipboard commands, and reviewing,
maintaining and securing documents by customizing and configuring word options. The Essentials
version contains some of the most important and frequently performed tasks in Word.
Word Processor and Typist, Administrative Assistant,
Data Entry Operator, Backend Operations Executive,
Marketing Manager, General and Operations Manager
• Text formatting and reviewing
• Using page orientation and margins
• Using tables, images and graphics
• Saving, printing and protecting documents
• Applying Page Layout
• Creating Content
• Creating, Printing, and Saving Documents
• Formatting Content
• Proofreading Documents
Microsoft Office
• Applying Illustrations and Graphics
• Overall Score
• Reviewing, Maintaining, and Securing DocumentsMicrosoft Word 365 - Essentials"
Microsoft Word 365 (New),https://www.shl.com/products/product-catalog/view/microsoft-word-365-new/,True,False,"S, K",https://service.shl.com/docs/Microsoft Word 365.pdf,"Assessment Fact Sheet
Details LanguageRele vant Job RolesOverview
Maximum Number of QuestionsAver age T esting Time (minutes)
Test T ypeAllowed Time (minutes)
Sector
Scor es Reported
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Knowledge, Skills, 
Abilities And 
Competencies 
MeasuredThe following areas are covered:Number of Sittings
 
 
 
 
English (US)
 
 
Simulation
Software Skills
 
 
 One
O*NET Competency 
Word Processor and Typist, Administrative Assistant,
Data Entry Operator, Backend Operations Executive,
Marketing Manager, General and Operations Manager
• Text formatting and reviewing
• Using page orientation and margins
• Using tables, images and graphics
• Applying Page Layout
• Creating Content
• Creating, Printing, and Saving Documents
• Formatting Content
• Proofreading Documents
Microsoft Office
• Applying Illustrations and Graphics
• Overall Score
• Reviewing, Maintaining, and Securing DocumentsThe Microsoft Word 365 simulation evaluates experience in creating, saving, printing, and viewing
and page breaks, using Quick Parts, using system proofing options, utilizing clipboard commands,
and reviewing, maintaining and securing documents by customizing and configuring word options,
applying document protections and inspecting documents .
 
 
 
30 questions25 minutes
35 minutes
graphics, and bulleted and numbered lists, modifying page layouts including orientation, margins,documents, creating, sorting and formatting tables, charts, paragraphs, font styles, hyperlinks,
• Saving and printing documents
• Protecting and inspecting documents
• Making numbered and bulleted lists
• Using hyperlinksMicrosoft Word 365"
Mineral Engineering (New),https://www.shl.com/products/product-catalog/view/mineral-engineering-new/,True,False,K,https://service.shl.com/docs/Mineral Engineering (New).pdf,"Assessment Fact Sheet
Details LanguageRele vant Job RolesOverview
Maximum Number of QuestionsAver age T esting Time (minutes)
Test T ypeAllowed Time (minutes)
Sector
Scor es Reported
O*NET Competencyquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Knowledge, Skills, 
Abilities And 
Competencies 
MeasuredThe following areas are covered:Number of SittingsMineral Engineering
Multi-choice test that measur es the kno wledge of comminution and classiﬁcation, physical 
separ ation pr ocess, particle technology , metallur gical thermodynamics, miner alogy , petr ology and 
stratigr aphy .
English (US)
Mining and Geological Engineer, Mine Engineer, Mine 
Safety Manager
• Blasting and drilling of r ocks 
• Physical pr ocess separ ation 
• Particle technology 
• Types of mining 
• Mining techniques 
• Metallur gical thermodynamics and tr ansport phenomena 
• Iron and steel technology 
• Nonferr ous technology 
• Petr ology 
• Stratigr aphy2512
20
Multiple Choice - CTT
Engineering
Engineering and T echnology
• Over all Scor e 
• Miner al Pr ocessing  
• Metallur gical Pr ocesses  
• Mining MethodsOne"
Mining Engineering (New),https://www.shl.com/products/product-catalog/view/mining-engineering-new/,True,False,K,https://service.shl.com/docs/Mining Engineering (New).pdf,"Assessment Fact Sheet
Details LanguageRele vant Job RolesOverview
Maximum Number of QuestionsAver age T esting Time (minutes)
Test T ypeAllowed Time (minutes)
Sector
Scor es Reported
O*NET Competencyquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Knowledge, Skills, 
Abilities And 
Competencies 
MeasuredThe following areas are covered:Number of SittingsMining Engineering
Multi-choice test that measur es the kno wledge of mining methods, miner al pr ocessing, mining 
machinery , miner alogy , petr ology and str atigr aphy .
English (US)
Mining and Geological Engineers, Mine Engineer, Mine 
Safety Manager, Petroleum Engineer, Continuous Mining 
Machine Operator
• Power tr ansmission machinery 
• Under ground face machinery  
• Soft and har d rock mining methods 
• Blasting techniques 
• Miner al pr ocessing equipment 
• Miner al pr ocessing methods2516
20
Multiple Choice - CTT
Engineering
Engineering and T echnology
• Over all Scor e 
• Mining Machinery  
• Mining Methods  
• Miner al Pr ocessingOne"
Mobility (New),https://www.shl.com/products/product-catalog/view/mobility-new/,True,False,K,https://service.shl.com/docs/Mobility (New).pdf,"Assessment Fact Sheet
Details LanguageRele vant Job RolesOverview
Maximum Number of QuestionsAver age T esting Time (minutes)
Test T ypeAllowed Time (minutes)
Sector
Scor es Reportedquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Knowledge, Skills, 
Abilities And 
Competencies 
MeasuredThe following areas are covered:Number of SittingsMobility
Multi-choice test that measur es the kno wledge on topics r elated to mobility and mobile computing.
English (US)
Mobility Solution Engineer, Mobility Architect, Mobility 
Developer, Mobility Tester
• Mobility basics 
• Mobile computing 
• Process migr ation & physical mobility 
• Andr oid & iOS 
• HTML5/Phonegap basics 
• 3GSM & 4GL TE 
• GSM & CDMA1709
15
Multiple Choice - CTT
Information Technology
• Over all Scor e 
• Mobility Fundamentals  
• App & UI De velopment  
• Mobile NetworksOne"
Molecular Biology (New),https://www.shl.com/products/product-catalog/view/molecular-biology-new/,True,False,K,https://service.shl.com/docs/Molecular Biology (New).pdf,"Assessment Fact Sheet
Details LanguageRele vant Job RolesOverview
Maximum Number of QuestionsAver age T esting Time (minutes)
Test T ypeAllowed Time (minutes)
Sector
Scor es Reportedquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Knowledge, Skills, 
Abilities And 
Competencies 
MeasuredThe following areas are covered:Number of SittingsMolecular Biology
Multi-choice test that measur es the kno wledge of chr omosomal genetics, molecular genetics and 
rDNA technology ,
English (US)
Molecular and Cellular Biologist, Geneticist, Bioinformatics 
Scientist, Biologist, Medical Scientist
• Chr omosomal Basis of inheritance 
• Genetic variations and Gene Mapping 
• Genome Structur e and Or ganization 
• Mendelism 
• Chr omosome and Nucleic Acids 
• DNA Replication and Repair 
• Mutations 
• Transcription 
• Translation 
• Cloning 
• DNA libr aries and enzymes used in rDNA technology 
• Sequencing techniques1206
10
Multiple Choice - CTT
Healthcare
• Over all Scor e 
• Chr omosomal Genetics  
• Molecular Genetics  
• rDNA T echnologyOne"
MongoDB (New),https://www.shl.com/products/product-catalog/view/mongodb-new/,True,False,K,https://service.shl.com/docs/MongoDB (New).pdf,"Assessment Fact Sheet
Details LanguageRele vant Job RolesOverview
Maximum Number of QuestionsAver age T esting Time (minutes)
Test T ypeAllowed Time (minutes)
Sector
Scor es Reported
O*NET Competencyquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Knowledge, Skills, 
Abilities And 
Competencies 
MeasuredThe following areas are covered:Number of SittingsMongoDB
Multi-choice test that measur es the conceptual kno wledge of MongoDB lik e shar ding, r eplication, 
inde xing, security and stor age. It also checks the kno wledge of MongoDB queries and data models.
English (US)
Solutions Architect, Software Development Engineer, 
Database Administrator
• Mongo concept 
• Inde xing 
• Replication 
• Shar ding 
• Security and Mongo stor age 
• MongoDB CRUD oper ations and concepts 
• Query plan, performance, and analysis 
• Data modelling concepts 
• Document validation 
• Security1207
15
Multiple Choice - CTT
Information Technology
Database User Interface and Query Softwar e
• Over all Scor e 
• Mongo Concept  
• MongoDB Queries  
• MongoDB Data ModelsOne"
Motivation Questionnaire MQM5,https://www.shl.com/products/product-catalog/view/motivation-questionnaire-mqm5/,True,False,P,https://service.shl.com/docs/Fact Sheet Motivation Questionnaire.pdf,"© 20 20 SHL and/or its affiliates. All rights reserved.  | Page 1 of 2 www.shl.com  
 
Motivation  Questionnaire  
Assessment  Fact Sheet  
Overview  The Motivation  Questionnaire (MQ) assesses what situations are likely to increase or reduce an 
individual’s motivation at work. It provides a comprehensive profile of the motivational factors  that affect 
an individual’s performance and their drive to succeed. By understanding what motivates an individual, 
it is possible to unlock each individual’s full potential and direct their energies more constructively. The 
information  the MQ provides can help in maximizing  the motivation and energy individuals bring to their 
jobs and thereby can have  a significant impact on the achievement of their key deliverables.  
The MQ  has been redesigned  with a new look and feel , providing an enhanced mobile -first candidate 
experience.  
Job Family/Title  All 
Details  Average Testing Time (minutes)  20 - 25 minutes  
Allowed Time (minutes)  Untimed  
Maximum Number of Questions  144 questions  
Number of Sittings  One 
Designed for Unproctored Environment  Yes 
Question Format  Normative – Five Point Rating Scale  
Product Category  Personality  
Knowledge, 
Skills, Abilities 
and 
Competencies 
Measured  The 18 dimensions of motivation measured by the assessment are divided into four broad areas:  
• Energy & Dynamism : the main sources of energy and drive for the individual at work (e.g. 
Competition, Power)  
• Synergy : the aspects of organizational culture that are important to the individual (e.g. 
Recognition, Personal Principles)  
• Intrinsic : the features of tasks that the individual may find satisfying (e.g. Interest, Flexibility)  
• Extrinsic : the external motivators present in a work environment (e.g. Material Reward)  
Several  reports are available for trained and  untrained users:  
The Profile Chart : Maps the individual’s motivational drivers against a selected benchmark, and 
indicates  key motivators and demotivators. Designed for use by trained users.  
The Employee Motivation Report : Ideal for use by line managers and those concerned with 
employees’ performance and well -being, this report provides an in -depth and easy -to-understand 
evaluation of what motivates and demotivates an individual. It also offers a comprehensive list of tips 
and suggestions for managing the  employee’s strongest motivators and demotivators.  
The Candidate Motivation Report : This report allows individuals completing the questionnaire to 
understand what drives their motivation and can encourage them to take greater ownership of their 
developmen t plans.  
The Motivation Pack : The MQ Report pack consists of the Profile Chart, Employee Motivation Report 
and the Candidate Report and is a cost -effective way of ensuring that your organization takes a 
comprehensive approach to understanding what motivate s its employees.  
  
 
© 20 20 SHL and/or its affiliates. All rights reserved.  | Page 2 of 2 www.shl.com  
 
Instructions , 
Contextual 
Hints & Tips  
 Contextual  hints and tips to guide the individual as they comp lete the MQ : 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
Example 
Questions"
MQ Candidate Motivation Report,https://www.shl.com/products/product-catalog/view/mq-candidate-motivation-report/,True,False,P,,
MQ Employee Motivation Report,https://www.shl.com/products/product-catalog/view/mq-employee-motivation-report/,True,False,P,,
MQ Motivation Report Pack,https://www.shl.com/products/product-catalog/view/mq-motivation-report-pack/,True,False,P,,
MQ Profile,https://www.shl.com/products/product-catalog/view/mq-profile/,True,False,P,,
MS Access (New),https://www.shl.com/products/product-catalog/view/ms-access-new/,True,False,K,https://service.shl.com/docs/MS Access (New).pdf,"Assessment Fact Sheet
Details LanguageRele vant Job RolesOverview
Maximum Number of QuestionsAver age T esting Time (minutes)
Test T ypeAllowed Time (minutes)
Sector
Scor es Reported
O*NET Competencyquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Knowledge, Skills, 
Abilities And 
Competencies 
MeasuredThe following areas are covered:Number of SittingsMS Access
Multi-choice test that measur es the kno wledge and basic understanding of MS Access pr ogramming.
English (US)
Administrative Services Manager, Sales Manager, General 
and Operations Manager, Marketing Manager, Business 
Analyst, Consultant
• Forms and contr ols 
• Vie ws 
• Micr osoft Access 2010 
• Navigating thr ough MS Access 
• Joins and r elationships 
• Using criteria, oper ators, and wildcar ds 
• Advanced formatting 
• Creating simple r eport 
• Exporting and importing data 
• Summarizing data 
• Filter and sort1507
15
Multiple Choice - CTT
Software Skills
Database User Interface and Query Softwar e
• Over all Scor e 
• Intr oduction to MS Access  
• Forms and Vie ws  
• Queries  
• ReportingOne"
MS Excel (New),https://www.shl.com/products/product-catalog/view/ms-excel-new/,True,False,K,https://service.shl.com/docs/MS Excel (New).pdf,"Assessment Fact Sheet
Details LanguageRele vant Job RolesOverview
Maximum Number of QuestionsAver age T esting Time (minutes)
Test T ypeAllowed Time (minutes)
Sector
Scor es Reported
O*NET Competencyquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Knowledge, Skills, 
Abilities And 
Competencies 
MeasuredThe following areas are covered:Number of SittingsMS Excel
Multi-choice test that measur es the ability to use MS Ex cel to maintain, or ganize, analyze and 
present numeric data.
English (US)
Administrative Services Manager, Sales Manager, General 
and Operations Manager, Marketing Manager, Business 
Analyst, Consultant
• Basics of MS Ex cel  
• Text and cell formatting  
• Managing multiple worksheets and workbooks  
• Mathematical and logical formulae  
• Conditional formatting and data validation 
• Charts and pivot tables  
• Review, track changes and comments 1206
10
Multiple Choice - CTT
Software Skills
Spreadsheet Softwar e
• Over all Scor e 
• MS Ex cel Basics  
• Data Analysis and Pr esentationOne"
MS Office Basic Computer Literacy (New),https://www.shl.com/products/product-catalog/view/ms-office-basic-computer-literacy-new/,True,False,K,https://service.shl.com/docs/MS Office Basic Computer Literacy (New).pdf,"Assessment Fact Sheet
Details LanguageRele vant Job RolesOverview
Maximum Number of QuestionsAver age T esting Time (minutes)
Test T ypeAllowed Time (minutes)
Sector
Scor es Reported
O*NET Competencyquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Knowledge, Skills, 
Abilities And 
Competencies 
MeasuredThe following areas are covered:Number of SittingsMS Office Basic Computer Literacy
Multi-choice test that measur es the ability to use MS W ord, MS Ex cel and MS Po werPoint to perform 
basic tasks on a computer.
English (US)
Administrative Assistant, Customer Service 
Representative, Receptionist, Data Entry Operator, 
Backend Support Executive, Tech Support Executive
• Basic of computer har dwar e and softwar e  
• Basics of MS W ord  
• Text and page formatting in MS W ord 
• Sorting information in MS W ord  
• Inserting hyperlinks and images in MS W ord 
• Spell and gr ammar check in MS W ord  
• Mail mer ge 
• Basics of MS Ex cel  
• Text and cell formatting in MS Ex cel 
• Basic formulas in MS Ex cel  
• Conditional formatting and data validation 
• Basics of MS Po werPoint 
• Text formatting in MS Po werPoint 
• Slide layouts, vie ws and slidesho w  
• Animations & tr ansitions1507
10
Multiple Choice - IRT (1PL)
Software Skills
Computers and Electr onics
• Over all Scor e 
• Computer Fundamentals  
• MS W ord  
• MS Ex cel  
• MS Po werPointOne"
MS Office Basic Computer Literacy (Sim) (New),https://www.shl.com/products/product-catalog/view/ms-office-basic-computer-literacy-sim-new/,True,False,S,https://service.shl.com/docs/MS Office Basic Computer Literacy (Simulation) (New).pdf,"Assessment Fact Sheet
Details LanguageRele vant Job RolesOverview
Maximum Number of QuestionsAver age T esting Time (minutes)
Test T ypeAllowed Time (minutes)
Sector
Scor es Reported
O*NET Competencyquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Knowledge, Skills, 
Abilities And 
Competencies 
MeasuredThe following areas are covered:Number of SittingsMS Office Basic Computer Literacy (Simulation)
Simulation based test that measur es the ability to use basic computer oper ations, br owser 
navigation, MS oﬃce and email.
English (US)
Administrative Assistant, Customer Service 
Representative, Receptionist, Data Entry Operator, 
Backend Support Executive, Tech Support Executive
• Basic computer oper ations 
• Browser navigation 
• Email usage 
• G suite 
• Text review and formatting 
• Page layout and formatting in MS W ord 
• Tables, pictur es and gr aphics 
• Visual enhancements and tables 
• Page layout and formatting in MS Ex cel 
• Functions and formulas 
• Review and formatting in MS Po werPoint 
• Slide layout and slidesho w 
• Visual enhancements and tables1505
07
Simulation
Software Skills
Computers and Electr onics
• Over all Scor e 
• Basic Computer Oper ations  
• MS W ord  
• MS Ex cel  
• MS Po werPoint  
• Internet AbilityOne"
MS PowerPoint (New),https://www.shl.com/products/product-catalog/view/ms-powerpoint-new/,True,False,K,https://service.shl.com/docs/MS PowerPoint (New).pdf,"Assessment Fact Sheet
Details LanguageRele vant Job RolesOverview
Maximum Number of QuestionsAver age T esting Time (minutes)
Test T ypeAllowed Time (minutes)
Sector
Scor es Reported
O*NET Competencyquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Knowledge, Skills, 
Abilities And 
Competencies 
MeasuredThe following areas are covered:Number of SittingsMS PowerPoint
Multi-choice test that measur es the kno wledge of MS Po werPoint toolbars, slide layouts, animation, 
slidesho w, slide designs and formats.
English (US)
Administrative Services Manager, Sales Manager, General 
and Operations Manager, Marketing Manager, Business 
Analyst, Consultant
• Basics of MS Po werPoint 
• Slide vie ws 
• Text formatting 
• Slide layouts and slidesho w 
• Animations & T ransitions 
• Slide formatting1204
10
Multiple Choice - CTT
Software Skills
Presentation Softwar e
• Over all Scor e One"
MS Word (New),https://www.shl.com/products/product-catalog/view/ms-word-new/,True,False,K,https://service.shl.com/docs/MS Word (New).pdf,"Assessment Fact Sheet
Details LanguageRele vant Job RolesOverview
Maximum Number of QuestionsAver age T esting Time (minutes)
Test T ypeAllowed Time (minutes)
Sector
Scor es Reported
O*NET Competencyquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Knowledge, Skills, 
Abilities And 
Competencies 
MeasuredThe following areas are covered:Number of SittingsMS Word
Multi-choice test that measur es the ability to use MS W ord to r ecor d and save te xtual information.
English (US)
Word Processor and Typist, Administrative Assistant, Data 
Entry Operator, Backend Operations Executive, Marketing 
Manager, General and Operations Manager
• Basics of MS W ord 
• Text formatting and page setup 
• Sorting information 
• Inserting hyperlinks and images  
• Spell and gr ammar check  
• Mail mer ge 
• Review and tr ack changes1204
10
Multiple Choice - CTT
Software Skills
Micr osoft Oﬃce
• Over all Scor e 
• Text Formatting and Editing 
• Reviewing and T racking Document 
• Creating Mail Mer ge and HyperlinksOne"
MuleSoft Development (New),https://www.shl.com/products/product-catalog/view/mulesoft-development-new/,True,False,K,https://service.shl.com/docs/MuleSoft Development (New).pdf,"Assessment Fact Sheet
Details LanguageRele vant Job RolesOverview
Maximum Number of QuestionsAver age T esting Time (minutes)
Test T ypeAllowed Time (minutes)
Sector
Scor es Reported
O*NET Competencyquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Knowledge, Skills, 
Abilities And 
Competencies 
MeasuredThe following areas are covered:Number of SittingsMuleSoft Development
Multi-choice test that measur es the kno wledge of MuleSoft basic concepts, APIs and web services, 
Mule ﬂo w and scope, connectors and deplo yment.
English (US)
Application Development - MuleSoft, Software Developer - 
MuleSoft, Solution Architect - MuleSoft
• MuleSoft basics 
• API-Led connectivity 
• Designing and building APIs 
• Web Services 
• Contr olling message ﬂo w 
• Scopes 
• Transformations with DataW eave 
• Connectors and tr ansports 
• Deplo ying and managing APIs 
• HTTP connectors 
• Basics of CI/CD and on-pr em/cloud2217
25
Multiple Choice - CTT
Information Technology
Programming
• Over all Scor e 
• Basics and APIs  
• Mule Flo w and Scope  
• Connectors and Deplo ymentOne"
Multitasking Ability,https://www.shl.com/products/product-catalog/view/multitasking-ability/,True,False,"A, K, S",https://service.shl.com/docs/Fact_Sheet-Multitasking_Ability.pdf,"© 2018 SHL  and/or its affiliates. All rights reserved.  | Page 1 of 2 www.shl.com  
 
Multitasking Ability  
Assessment Fact Sheet  
Overview  The Multitasking Ability test is a measure of one’s ability to adeptly work on more than one task 
simultaneously, while maintaining efficiency and effectiveness when interru pted or switching between 
tasks.  
This test is a face -valid, split -screen simulation that is designed to assess multitasking ability. It 
captures the dynamic nature of the working environment by presenting the candid ate with multiple types 
of items in a timed format. Candidates will be required to complete problem -solving items that are 
presented on one side of the screen, while at the same time attending to emails that are presented 
within an email inbox on the other  side of the screen.  
Job Level  Entry -level 
Job Family/Title  Call Center Representative,  Clerical, Customer  
Service,  Dispatcher  
   
Details  Average Testing Time (minutes)  20 minutes  
Maximum Number of Questions  38 total questions ; 20 Problem -Solving items, 18 
Information Retrieval items  
 Number of Sittings  One 
 Designed for Unproctored Environment  Yes 
 Question Format  Multiple Choice  
 Product Category  Job Performance & Fit  
 
Knowledge, 
Skills, Abilities 
and 
Competencies 
Measured  
 
 This test measures multitasking ability; the ability to shift back and forth between two or more activities. 
The two activities included in this test are tasks which require general problem solving ability and tasks 
which require reading and retention of information  presented in an email format.  
 
 
  
 
 
© 2018 SHL  and/or its affiliates. All rights reserved.  | Page 2 of 2 www.shl.com  
 
Example 
Question s 
 
The Problem -Solving items are presented on the left side of the screen. The candidate has 60 seconds 
to complete each of 20 items. The inbox on the right side of the screen contains emails that are 
received every few moments. Some of these emails will require a response (via a multiple -choice 
question) that can be answered with the information obtained from reading previous emails.  
 
 
Example 
Report s"
Networking and Implementation (New),https://www.shl.com/products/product-catalog/view/networking-and-implementation-new/,True,False,K,https://service.shl.com/docs/Networking and Implementation (New).pdf,"Assessment Fact Sheet
Details LanguageRele vant Job RolesOverview
Maximum Number of QuestionsAver age T esting Time (minutes)
Test T ypeAllowed Time (minutes)
Sector
Scor es Reported
O*NET Competencyquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Knowledge, Skills, 
Abilities And 
Competencies 
MeasuredThe following areas are covered:Number of SittingsNetworking and Implementation
Multi-choice test that measur es the kno wledge of networking de vices, pr otocols, r eference models, 
routing and implementation of networks.
English (US)
Network Engineer, Implementation Engineer, System and 
Network Engineer
• Basics of networking 
• Network de vices  
• Data or information tr ansmissions 
• Err ors 
• Network pr otocols 
• Refer ence models 
• Ethernet 
• Subnetting 
• Network addr essing 
• LAN, VLAN and WLAN and mobile IP 
• Routing & switching 
• Network security1207
15
Multiple Choice - CTT
Information Technology
Computers and Electr onics
• Over all Scor e 
• Networking Basics  
• Refer ence Models and Pr otocols  
• Network ImplementationOne"
